market_id,condition_id,topic,question,slug,event_id,event_family_id,outcome_0_token_id,outcome_1_token_id,outcome_0_name,outcome_1_name,event_month,event_time_utc,reviewed_cutoff_utc,original_event_time_utc,listing_time_utc,closed_time_utc,forecast_cutoff_utc,window_start_utc,forecast_observation_utc,window_hours,forecast_probability,cutoff_floor_difference_seconds,forecast_age_seconds,family_market_count,outcome_0_result,forecast_price_source,evidence_status,boundary_type,time_precision,event_source_urls,timing_sensitivity_status,timing_sensitivity_range_pp,short_window,original_anchor_differs,sampling_month_differs,is_replacement,collection_pilot,sampling_month,sampling_probability_status,replaces_market_id,event_inclusion_probability,reported_lifetime_volume,reported_volume_status,event_structure,option_count_status,option_count_at_cutoff,listed_alternative_count_snapshot,alternatives_mutually_exclusive,contemporaneous_menu_verified,trade_row_count,transaction_count,observed_wallet_count,exact_duplicate_excess,exact_duplicate_group_count,sensitivity_trade_row_count,price_point_count,price_interval_count,price_gaps_over_90_minutes,price_gaps_over_6_hours,gross_account_activity,sensitivity_account_activity,account_activity_per_observed_day,mean_trade_row_size,mean_trade_row_notional,top_wallet_activity_share,top_five_wallet_activity_share,wallet_activity_hhi,sensitivity_top_wallet_share,sensitivity_wallet_hhi,duplicate_activity_difference_pct,zero_returned_trades,trade_collection_status,trade_summary_status,price_path_status,max_price_gap_hours,median_price_gap_seconds,leading_price_gap_hours,trailing_price_gap_hours,max_observed_price_step_pp,flat_hourly_series,observed_steps_ge_20pp,source_capture_id,source_capture_path,source_metadata_file,source_trade_file,source_price_file,source_register_file,captured_at_utc
1389313,0x4e8c893e31d4c4c63207edc6923029b72e3ca5dd03b0fe1eeca9fe3eeec1ca91,Economics,Will the U.K.’s November 2025–January 2026 unemployment rate be 5.1%?,will-the-uks-november-2025january-2026-unemployment-rate-be-5pt1,213083,uk:labour:2026-03-19,27089034071563616134072665447131137952737537570761429789670214508988327625542,3075852407136709645429525256090771533177858597346279707027277750691832186230,Yes,No,2026-03,2026-03-19T07:00:00Z,2026-03-18T07:00:00Z,2026-03-19T00:00:00Z,2026-02-17T22:52:19.615896Z,2026-03-19T10:30:21Z,2026-03-18T07:00:00Z,2026-03-11T07:00:00Z,2026-03-18T06:00:44Z,168.0,0.25,0.0,3556,1,0,hourly,verified_boundary,official_release_timestamp,minute,https://www.ons.gov.uk/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/bulletins/employmentintheuk/march2026;https://www.ons.gov.uk/employmentandlabourmarket/peoplenotinwork/unemployment/datasets/claimantcountandvacanciesdataset/current,not_evaluated_in_review,,False,True,False,False,False,2026-03,recorded_original_design,,0.5,,missing_lifetime_metadata,economic_ranges,reconstructed_from_fixed_structure_and_timestamps,6,6,True,False,13,6,6,0,0,13,166,165,3,0,23.425,23.425,3.3464285714285715,5.549230769230769,1.801923076923077,0.7255453575240127,0.9932123799359658,0.5501773534509758,0.7255453575240127,0.5501773534509758,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,2.0033333333333334,3600.0,0.007222222222222222,0.9877777777777778,8.500000000000002,False,0,1389313:5a9ba8f6283e88e9b59b22f97bd3243df65643616c60f3ee95549e62728fae5a,data/cohort_audit/20260914_sample200/corrections/validated_1389313_41183847ba/pilot_collection/1389313/result.json,data/cohort_audit/20260914_sample200/corrections/validated_1389313_41183847ba/pilot_collection/1389313/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1389313_41183847ba/pilot_collection/1389313/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1389313_41183847ba/pilot_collection/1389313/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T21:03:01.350442Z
1389336,0x930ee3cce999f593dba9767f8f094eb7afd01e2dd26b4ddeb5f345f1a92e45e3,Economics,Will the Reserve Bank of New Zealand decrease the official cash rate after the May decision?,will-the-reserve-bank-of-new-zealand-decrease-the-official-cash-rate-after-the-may-decision,213092,nz:rbnz:2026-05-27,49383236067410026970671275436632958518809851773422005494780601969936746020316,84768873192457788443293654853830447004448105968199211225191816492065353227225,Yes,No,2026-05,2026-05-27T02:00:00Z,2026-05-26T02:00:00Z,2026-05-27T00:00:00Z,2026-02-17T22:54:59.144116Z,2026-05-27T10:36:21Z,2026-05-26T02:00:00Z,2026-05-19T02:00:00Z,2026-05-26T01:00:05Z,168.0,0.0005,0.0,3595,1,0,hourly,verified_boundary,official_release_timestamp,minute,https://www.rbnz.govt.nz/monetary-policy/monetary-policy-decisions;https://www.rbnz.govt.nz/news-and-events/how-we-release-information,not_evaluated_in_review,,False,True,False,False,False,2026-05,recorded_original_design,,1.0,21706.988669000002,available_lifetime_metadata,policy_options,reconstructed_from_fixed_structure_and_timestamps,3,3,True,False,210,97,56,0,0,210,168,167,0,0,3041.7251,3041.7251,434.53215714285716,88.7439142857143,14.484405238095238,0.2913389313189413,0.7179708462148666,0.14764384651637932,0.2913389313189413,0.14764384651637932,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,1.0047222222222223,3600.0,0.0008333333333333334,0.9986111111111111,0.1,False,0,1389336:e86f7daaf3fd46da0c9689bb2993962b7042bae2469f71bf327aba668db1ade3,data/cohort_audit/20260914_sample200/corrections/validated_1389336_f0fb794fc7/pilot_collection/1389336/result.json,data/cohort_audit/20260914_sample200/corrections/validated_1389336_f0fb794fc7/pilot_collection/1389336/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1389336_f0fb794fc7/pilot_collection/1389336/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1389336_f0fb794fc7/pilot_collection/1389336/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T21:03:02.544220Z
1389568,0xa7433b1847c5a6b04a64a42cc02082fb87a031a46640130cacf3e644493902cf,Politics,Will Michelle Milthorpe win the by-election for the seat of Farrer in the Australian House of Representatives?,will-michelle-milthorpe-win-the-by-election-for-the-seat-of-farrer-in-the-australian-house-of-representatives,213113,au:farrer:by-election:2026,77028042526720940474969017378164047491903208540982581324561758117257454996043,89120985576523907349398154461101934574979790238409067234678140339379130417315,Yes,No,2026-05,2026-05-09T08:00:00Z,2026-05-08T08:00:00Z,2026-05-09T12:00:00Z,2026-02-17T22:46:44.625000Z,2026-05-09T16:20:03Z,2026-05-08T08:00:00Z,2026-05-01T08:00:00Z,2026-05-08T07:00:05Z,168.0,0.155,0.0,3595,1,0,hourly,verified_boundary,final_scheduled_poll_close,minute,https://www.aec.gov.au/Elections/supplementary_by_elections/2026-farrer/files/Farrer_2026_by-election_Official_Guide.pdf;https://tallyroom.aec.gov.au/HouseDivisionPage-31633-118.htm;https://www.aec.gov.au/Elections/supplementary_by_elections/2026-farrer/index.htm,not_evaluated_in_review,,False,True,False,True,False,2026-05,unavailable_replacement_probability,947269,,84702.83137000015,available_lifetime_metadata,candidate_or_party_options,historical_count_unverified,,6,True,False,771,355,95,6,1,765,167,166,1,0,12591.707224004294,12580.043224004294,1798.8153177148993,34.11488752788586,16.331656581069122,0.1512746377576259,0.47631647840087266,0.06278586456867108,0.15141489700343183,0.06289658724921501,0.09263239521456564,False,api_window_exhausted,observed_rows,observed_hourly_path,2.0008333333333335,3600.0,0.0016666666666666668,0.9986111111111111,8.000000000000002,False,0,1389568:84a903999f6e43264a39dca56ec3d8579a24766dde4314fdf807b8d723399a5d,data/cohort_audit/20260914_sample200/corrections/validated_1389568_5f25df2360/pilot_collection/1389568/result.json,data/cohort_audit/20260914_sample200/corrections/validated_1389568_5f25df2360/pilot_collection/1389568/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1389568_5f25df2360/pilot_collection/1389568/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1389568_5f25df2360/pilot_collection/1389568/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-16T16:42:39.408173Z
1392793,0x2ed618e980e475b5aaea2125ef31f1c49c8fefb4df052235f977f00dd991731b,Sports,SNHL: Zug vs. Fribourg-Gotteron,snhl-zug-fri-2026-02-24,214284,snhl-zug-fri-2026-02-24,107151871950971055743162283256919741887911187399632077964854453912949537574458,5621700838544401128243498181676654192624283550348595738763972158137248493007,Zug,Fribourg-Gotteron,2026-02,2026-02-24T18:45:00Z,2026-02-23T18:45:00Z,2026-02-24T18:45:00Z,2026-02-18T16:33:01.955322Z,2026-02-24T23:29:32Z,2026-02-23T18:45:00Z,2026-02-18T16:33:02Z,2026-02-23T18:00:34Z,122.19944444444444,0.555,0.0,2666,1,0,hourly,verified_boundary,completed_match_record_start_time,minute,https://www.gotteron.ch/de/game/2026-02-24/20261105000329,not_evaluated_in_review,,True,False,False,False,False,2026-02,recorded_original_design,,0.002418745275888133,7199.200871,available_lifetime_metadata,sports_two_way,reconstructed_from_fixed_structure_and_timestamps,2,2,True,False,4,2,3,0,0,4,121,120,1,0,3.6071829999999996,3.6071829999999996,0.7084516005255524,1.9603915,0.9017957499999999,0.4945643179178264,1.0,0.3735276179000805,0.4945643179178264,0.3735276179000805,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,1.9986111111111111,3600.0,0.4538888888888889,0.7405555555555555,6.000000000000005,False,0,1392793:ea9eedf186382e2a72c79c559464341919a72ad16c541821f5bb42cbaf317fa9,data/cohort_audit/20260914_sample200/pilot_collection/1392793/result.json,data/cohort_audit/20260914_sample200/pilot_collection/1392793/market.json.gz,data/cohort_audit/20260914_sample200/pilot_collection/1392793/trades_window.json.gz,data/cohort_audit/20260914_sample200/pilot_collection/1392793/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T16:56:16.963465Z
1398035,0x89f3d2311d616dbff855a0e1225d5beaa7e028b5d22451f87223fc3d15ef22da,Economics,"Will there be between 200k and 210k initial jobless claims during the week ending February 21, 2026?",will-there-be-between-200k-and-210k-initial-jobless-claims-during-the-week-ending-february-21-2026,217159,us:initial-claims:2026-02-26,97601250125422859133463099249586767130324575264569433732358129588267702902093,111553941845996721242030897916434669080546498502635961043643065843396654362366,Yes,No,2026-02,2026-02-26T13:30:00Z,2026-02-25T13:30:00Z,2026-02-26T00:00:00Z,2026-02-19T20:34:45.700647Z,2026-02-26T16:15:34Z,2026-02-25T13:30:00Z,2026-02-19T20:34:46Z,2026-02-25T13:00:15Z,136.92055555555555,0.465,0.0,1785,1,0,hourly,verified_boundary,official_release_timestamp,minute,https://www.dol.gov/newsroom/releases/eta/eta20260226,not_evaluated_in_review,,True,True,False,False,True,2026-02,recorded_original_design,,0.7307692307692307,232.33,available_lifetime_metadata,economic_ranges,reconstructed_from_fixed_structure_and_timestamps,7,7,True,False,5,2,4,0,0,5,136,135,1,0,20.63999999992,20.63999999992,3.6178643738929877,8.4,4.1279999999840005,0.48449612402900966,1.0,0.36711097590198044,0.48449612402900966,0.36711097590198044,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,1.9994444444444444,3600.0,0.42583333333333334,0.49583333333333335,14.499999999999996,False,0,1398035:0467b40996dee3d62d93c05f3f2f7a7fa0f3525c45626a6b00caef02a64e57b3,data/cohort_audit/20260914_sample200/corrections/validated_1398035_5ae0a37e75/pilot_collection/1398035/result.json,data/cohort_audit/20260914_sample200/corrections/validated_1398035_5ae0a37e75/pilot_collection/1398035/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1398035_5ae0a37e75/pilot_collection/1398035/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1398035_5ae0a37e75/pilot_collection/1398035/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T21:03:00.334514Z
1405175,0x4aa6e0bf92f33bf7130ad38291e832009a30cb69afbb2c98b7d7fcd2259d8ec9,Sports,Counter-Strike: Players vs Alzon (BO3) - CCT South America Series #9 Group Stage,cs2-pls-alz-2026-02-22,220397,cs2-pls-alz-2026-02-22,100891635494955866480866326669494274909029861770764628746495406357145868622011,22501512711119943507488287328279670919971487259575619544332239394115432590411,Players,Alzon,2026-02,2026-02-22T22:00:00Z,2026-02-21T22:00:00Z,2026-02-22T22:15:00Z,2026-02-21T04:03:00.277689Z,2026-02-23T05:06:38Z,2026-02-21T22:00:00Z,2026-02-21T04:03:01Z,2026-02-21T21:00:30Z,17.94972222222222,0.705,0.0,3570,1,1,hourly,accepted_review_boundary,review_supported_match_start,Best-supported approximate match start; minute precision is not an observed first-play timestamp,https://www.hltv.org/matches/2390860/players-vs-alzon-cct-season-3-south-america-series-9,reviewed_scenarios,0.0,True,True,False,False,False,2026-02,recorded_original_design,,0.002418745275888133,18416.54158,available_lifetime_metadata,sports_two_way,reconstructed_from_fixed_structure_and_timestamps,2,2,True,False,4,2,3,0,0,4,17,16,0,0,48.48,48.48,64.82105882170879,24.24,12.12,0.737937293729373,1.0,0.5902415945059853,0.737937293729373,0.5902415945059853,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,1.006388888888889,3600.0,0.9558333333333333,0.9916666666666667,3.500000000000003,False,0,1405175:5058c90abf6667c01fcd739c661269707ae66d3ecec6a6ba29e062b2c4a1e747,data/cohort_audit/20260914_sample200/corrections/validated_1405175_1c5e864562/pilot_collection/1405175/result.json,data/cohort_audit/20260914_sample200/corrections/validated_1405175_1c5e864562/pilot_collection/1405175/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1405175_1c5e864562/pilot_collection/1405175/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1405175_1c5e864562/pilot_collection/1405175/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-16T01:06:54.922224Z
1420682,0xa2b27d1ec03a17573e42fae30b801c3f167ebef6fff57e82f93ff231b14960f9,Economics,Will India’s Unemployment Rate not change in February?,will-indias-unemployment-rate-not-change-in-february,226121,india-unemployment-2026-02,82587027417238544566296959262815016555223819320844490741824583088251931873233,81521794421585114367623963659127457185496365002880474490324870445876104192060,Yes,No,2026-03,2026-03-16T10:30:00Z,2026-03-15T10:30:00Z,2026-03-16T00:00:00Z,2026-02-25T16:18:07.677902Z,2026-03-16T16:25:23Z,2026-03-15T10:30:00Z,2026-03-08T10:30:00Z,2026-03-15T10:00:48Z,168.0,0.0155,0.0,1752,1,0,hourly,verified_boundary,official_publication,minute,https://www.pib.gov.in/PressReleaseIframePage.aspx?PRID=2240676&lang=2&reg=48,not_evaluated_in_review,,False,True,False,True,False,2026-03,unavailable_replacement_probability,902260,,,missing_lifetime_metadata,economic_direction,reconstructed_from_fixed_structure_and_timestamps,3,3,True,False,83,39,36,0,0,83,152,151,14,0,245.52158300068413,245.52158300068413,35.07451185724059,6.891681518072288,2.958091361454026,0.18360911268592783,0.5555812989346028,0.08428719936126647,0.18360911268592783,0.08428719936126647,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,3.000277777777778,3601.0,0.5086111111111111,0.4866666666666667,16.5,False,0,1420682:6ef9e83b587127ee20de734227b1235fa806731103c1a2fe82aab22eaa5d8966,data/cohort_audit/20260914_sample200/corrections/validated_1420682_79af525e05/pilot_collection/1420682/result.json,data/cohort_audit/20260914_sample200/corrections/validated_1420682_79af525e05/pilot_collection/1420682/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1420682_79af525e05/pilot_collection/1420682/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1420682_79af525e05/pilot_collection/1420682/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T19:02:05.408124Z
1420731,0x430c82b739789b90fd5f95929d03223f332808122327c8b69424793a5bad3daf,Economics,Will the Bank of Israel make no change to the Bank of Israel Interest Rate after the May decision?,will-the-bank-of-israel-make-no-change-to-the-bank-of-israel-interest-rate-after-the-may-decision,226135,il:boi:2026-05-25,18495373753188402430751707524970675138694844009238324917922329129122041852718,48834509191997107533124189943875624521627252876945554260662145804974207752954,Yes,No,2026-05,2026-05-25T13:00:00Z,2026-05-24T13:00:00Z,2026-05-25T00:00:00Z,2026-02-25T16:27:06.432291Z,2026-05-25T15:29:11Z,2026-05-24T13:00:00Z,2026-05-17T13:00:00Z,2026-05-24T12:00:08Z,168.0,0.215,0.0,3592,1,0,hourly,verified_boundary,official_release_timestamp,minute,https://boi.org.il/en/communication-and-publications/press-releases/25-05-2026/;https://www.boi.org.il/roles/monetary-policy/interest-rate-dates/,not_evaluated_in_review,,False,True,False,False,False,2026-05,recorded_original_design,,1.0,28433.070975999995,available_lifetime_metadata,policy_options,reconstructed_from_fixed_structure_and_timestamps,3,3,True,False,245,97,84,0,0,245,168,167,0,0,1921.3560120114234,1921.3560120114234,274.4794302873462,21.110917746938775,7.84226943678132,0.08470718439602258,0.34270934220354504,0.036613583451626845,0.08470718439602258,0.036613583451626845,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,1.0047222222222223,3600.0,0.0019444444444444444,0.9977777777777778,12.0,False,0,1420731:29e03c8d227d6f1bb7dd01ceae50d17eb520ef6ecbb6c4622f07c5ca54b357a2,data/cohort_audit/20260914_sample200/corrections/validated_1420731_1398d42e90/pilot_collection/1420731/result.json,data/cohort_audit/20260914_sample200/corrections/validated_1420731_1398d42e90/pilot_collection/1420731/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1420731_1398d42e90/pilot_collection/1420731/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1420731_1398d42e90/pilot_collection/1420731/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T21:03:04.809435Z
1427104,0xb7670982f6c84ee401a6820761fe8c1d3be794ddbc08e4009ccbc5387bdb9122,Sports,South Carolina Gamecocks vs. Kentucky Wildcats (W),cwbb-sc-uk-2026-03-01,227854,cwbb-sc-uk-2026-03-01,7517585979844031203841507481937888670813306239868987761267202773955424607920,29157152037483901259248274842630304632018132844781723611306851125670744234481,South Carolina Gamecocks,Kentucky Wildcats,2026-03,2026-03-01T19:00:00Z,2026-02-28T19:00:00Z,2026-03-01T18:00:00Z,2026-02-24T15:03:48.473112Z,2026-03-02T00:28:57Z,2026-02-28T19:00:00Z,2026-02-24T15:03:49Z,2026-02-28T18:00:27Z,99.93638888888889,0.52,0.0,3573,1,1,hourly,verified_boundary,official_completed_gamebook_time,minute,https://storage.googleapis.com/ukathletics-com/2026/03/504eb2a4-uk_scar_book_030126.pdf,not_evaluated_in_review,,True,True,False,False,False,2026-03,recorded_original_design,,0.002829560585885486,219.760155,available_lifetime_metadata,sports_two_way,reconstructed_from_fixed_structure_and_timestamps,2,2,True,False,0,0,0,0,0,0,99,98,0,0,0.0,0.0,0.0,,,,,,,,,True,api_window_exhausted,no_returned_trades,observed_hourly_path,1.006388888888889,3601.0,0.9411111111111111,0.9925,9.999999999999998,False,0,1427104:c39cc64494ad6d13f46d1a063d0a73e30b471c398bedd8e0f75465a3cabdf260,data/cohort_audit/20260914_sample200/corrections/validated_1427104_8cc72378e8/pilot_collection/1427104/result.json,data/cohort_audit/20260914_sample200/corrections/validated_1427104_8cc72378e8/pilot_collection/1427104/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1427104_8cc72378e8/pilot_collection/1427104/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1427104_8cc72378e8/pilot_collection/1427104/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T21:57:48.819705Z
1429452,0x63821a9fc4ab338f8d948543d326e2da1c5fabf43be4496b58dfd7dfbc77b0f7,Politics,Will Angeliki Stogia - Labour finish second in the Gorton and Denton by-election?,will-angeliki-stogia-labour-finish-second-in-the-gorton-and-denton-by-election,228509,uk:gorton-denton:2026,25421408613330657590809070193611941699364085257124841747238276420364488354201,69197934302361530137881677697199748827528183704085140446579564593323802472544,Yes,No,2026-02,2026-02-26T22:00:00Z,2026-02-25T22:00:00Z,2026-02-26T00:00:00Z,2026-02-24T22:41:53.372986Z,2026-02-27T07:29:55Z,2026-02-25T22:00:00Z,2026-02-24T22:41:54Z,2026-02-25T21:00:36Z,23.301666666666666,0.225,0.0,3564,1,0,hourly,verified_boundary,scheduled_final_poll_close,minute,https://www.manchester.gov.uk/online-directories/the-council-and-democracy-directories/elections-and-voting-directories/elections-directories/election-results/parliamentary-elections/parliamentary-gorton-and-denton-by-election-26-february-2026;https://www.youtube.com/watch?v=GjJffxqG5JM,not_evaluated_in_review,,True,True,False,True,False,2026-02,unavailable_replacement_probability,1429620,,9579.188321,available_lifetime_metadata,candidate_or_party_options,historical_count_unverified,,12,True,False,20,9,14,0,0,20,22,21,1,0,1575.3812020003122,1575.3812020003122,1622.5941855950573,157.5381202,78.76906010001561,0.5260631515392652,0.9657821218560525,0.3640062244970555,0.5260631515392652,0.3640062244970555,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,1.9986111111111111,3602.0,0.31666666666666665,0.99,24.5,False,1,1429452:ccd3bbf741813091c923a923480abfe9a00331c1b988f16f48121536b5e737f7,data/cohort_audit/20260914_sample200/corrections/validated_1429452_9112f79ac2/pilot_collection/1429452/result.json,data/cohort_audit/20260914_sample200/corrections/validated_1429452_9112f79ac2/pilot_collection/1429452/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1429452_9112f79ac2/pilot_collection/1429452/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1429452_9112f79ac2/pilot_collection/1429452/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T20:15:29.187521Z
1436704,0xdf7d66617f5a71a4220c7b892ff40478cf35cc9f09d9af7fd0278711ad37d5d1,Sports,Counter-Strike: Liquid vs Passion UA (BO3) - ESL Pro League Stage 1,cs2-tl1-pssnua-2026-03-01,230369,cs2-tl1-pssnua-2026-03-01,49347618976146602618697284245513987053801423850914725353115291057098824879753,6023949536961641913750948931833856011266487812454100819644729299533756927991,Liquid,Passion UA,2026-03,2026-03-01T19:45:00Z,2026-02-28T19:45:00Z,2026-03-01T19:45:00Z,2026-02-25T17:33:12.446776Z,2026-03-02T02:05:39Z,2026-02-28T19:45:00Z,2026-02-25T17:33:13Z,2026-02-28T19:00:24Z,74.19638888888889,0.585,0.0,2676,1,0,hourly,verified_boundary,completed_match_record_start_time,minute,https://www.hltv.org/matches/2391017/liquid-vs-passion-ua-esl-pro-league-season-23-stage-1;https://www.sofascore.com/esports/match/passion-ua-liquid/QJVcsjXWd,not_evaluated_in_review,,True,False,False,False,False,2026-03,recorded_original_design,,0.002829560585885486,358675.75756,available_lifetime_metadata,sports_two_way,reconstructed_from_fixed_structure_and_timestamps,2,2,True,False,78,37,35,0,0,78,74,73,0,0,4823.0448030004,4823.0448030004,1560.090416871271,123.71513712820513,61.83390773077436,0.2052638043869443,0.6664724721100111,0.11274868860618921,0.2052638043869443,0.11274868860618921,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,1.0058333333333334,3600.0,0.4513888888888889,0.7433333333333333,5.000000000000004,False,0,1436704:985264d935d836a4f151bc8fcafe826611aca46fab417ebbaacb7d5601541482,data/cohort_audit/20260914_sample200/pilot_collection/1436704/result.json,data/cohort_audit/20260914_sample200/pilot_collection/1436704/market.json.gz,data/cohort_audit/20260914_sample200/pilot_collection/1436704/trades_window.json.gz,data/cohort_audit/20260914_sample200/pilot_collection/1436704/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T16:55:53.577832Z
1447509,0x3eda92a5e24ec24e8ab93038b63c8a05ff3f7d8874ceeff1d77a6126da3a8f36,Sports,First Round Pool C: Japan vs. South Korea,wbc-jap-sok-2026-03-07,232495,match:wbc-jap-sok-2026-03-07,16127621793171353642803158974110308933719740019430017665159582024235158333275,1179633096425965718167518230611477673393448076544335138822550237014897986524,Japan,South Korea,2026-03,2026-03-07T10:08:52.325000Z,2026-03-06T10:08:52.325000Z,2026-03-07T10:00:00Z,2026-02-26T14:32:52.696404Z,2026-03-07T16:30:15Z,2026-03-06T10:08:52Z,2026-02-27T10:08:52Z,2026-03-06T10:00:27Z,168.0,0.795,0.325,505,1,1,hourly,verified_boundary,official_first_pitch,millisecond,https://statsapi.mlb.com/api/v1.1/game/788118/feed/live,not_evaluated_in_review,,False,True,False,False,True,2026-03,recorded_original_design,,0.002829560585885486,,missing_lifetime_metadata,sports_two_way,reconstructed_from_fixed_structure_and_timestamps,2,2,True,False,89,38,26,0,0,89,168,167,0,0,1252.3766479938977,1252.3766479938977,178.91094971341394,28.491881460674158,14.071647730268513,0.2782873703053892,0.7986888062828739,0.17824876552080277,0.2782873703053892,0.17824876552080277,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,1.0072222222222222,3599.0,0.8591666666666666,0.14027777777777778,19.500000000000007,False,0,1447509:6a1f60ec9a9bf74bc2905cfb90f6784dd1bfaad16cb93aa9744768deb7716984,data/cohort_audit/20260914_sample200/corrections/validated_1447509_d45bbc85e9/pilot_collection/1447509/result.json,data/cohort_audit/20260914_sample200/corrections/validated_1447509_d45bbc85e9/pilot_collection/1447509/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1447509_d45bbc85e9/pilot_collection/1447509/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1447509_d45bbc85e9/pilot_collection/1447509/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T21:24:40.223244Z
1447597,0x10fbd5345f18c7c8f8e51afca99c263cbbb290ba47d92e04f5e86482d20651ad,Politics,Will Alan Bond win the NJ-11 special election?,will-alan-bond-win-the-nj-11-special-election,232533,us_nj11_special_2026,34919538667367020193877097708596417381698813660690401978593945527957276803979,39960629342285132529990080058658876377167203414158811832226483224413685894942,Yes,No,2026-04,2026-04-17T00:00:00Z,2026-04-16T00:00:00Z,2026-04-16T00:00:00Z,2026-02-26T22:40:43.454099Z,2026-04-17T02:50:18Z,2026-04-16T00:00:00Z,2026-04-09T00:00:00Z,2026-04-15T21:00:46Z,168.0,0.0005,0.0,10754,1,0,hourly,verified_boundary,scheduled_final_poll_close,minute,https://www.nj.gov/state/elections/special-election.shtml;https://www.nj.gov/state/elections/assets/pdf/election-results/2026/2026-official-special-general-results-us-house-11cd.pdf,not_evaluated_in_review,,False,True,False,False,False,2026-04,recorded_original_design,,0.3541666666666667,11622.877,available_lifetime_metadata,candidate_or_party_options,historical_count_unverified,,4,True,False,73,30,21,0,0,73,32,31,23,8,8687.8497,8687.8497,1241.121385714286,280.98786301369864,119.01163972602741,0.8790098716832083,0.9964573009360418,0.781596341729932,0.8790098716832083,0.781596341729932,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,20.006666666666668,7237.0,0.010833333333333334,2.987222222222222,0.1,False,0,1447597:bb3e2d73b94c6c600522ea7211a9180464a4b2242b57f2e549bb69296b41207a,data/cohort_audit/20260914_sample200/corrections/validated_1447597_77678f0953/pilot_collection/1447597/result.json,data/cohort_audit/20260914_sample200/corrections/validated_1447597_77678f0953/pilot_collection/1447597/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1447597_77678f0953/pilot_collection/1447597/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_1447597_77678f0953/pilot_collection/1447597/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T22:45:44.611084Z
